COUNTRY,Country,ISC11A,ISCED-A 2011,SEX,Gender,AGE,Age,PIAAC_CATEGORY,Category,INDICATOR,Indicator,MEASURE,Measure,YEAR,Reference year,Value,Flag Codes,Flags
LTU,Lithuania,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,3.2278,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,4.8544,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.8514,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,6.1787,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,8.7775,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,3.5971,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,3.921,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,6.2245,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.8897,,
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.7138,,
LTU,Lithuania,L5T8,Tertiary education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.7369,,
LTU,Lithuania,L5T8,Tertiary education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.662,,
LTU,Lithuania,L5T8,Tertiary education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.5574,,
LTU,Lithuania,L5T8,Tertiary education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.8322,,
LTU,Lithuania,L5T8,Tertiary education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.0001,,
LTU,Lithuania,L5T8,Tertiary education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.3009,,
LTU,Lithuania,L5T8,Tertiary education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.2762,,
LTU,Lithuania,L5T8,Tertiary education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.3544,,
LTU,Lithuania,L5T8,Tertiary education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,L5T8,Tertiary education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.7474,,
LTU,Lithuania,T,All levels of education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,3.5986,,
LTU,Lithuania,T,All levels of education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.7509,,
LTU,Lithuania,T,All levels of education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,5.305,,
LTU,Lithuania,T,All levels of education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,6.9716,,
LTU,Lithuania,T,All levels of education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,3.3276,,
LTU,Lithuania,T,All levels of education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,3.3868,,
LTU,Lithuania,T,All levels of education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,4.6447,,
LTU,Lithuania,T,All levels of education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,1.9229,,
LTU,Lithuania,T,All levels of education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
LTU,Lithuania,T,All levels of education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,14.0702,,
SVN,Slovenia,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,24.1591,,
SVN,Slovenia,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,2.2689,,
SVN,Slovenia,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,14.8969,,
SVN,Slovenia,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,19.4282,,
SVN,Slovenia,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,7.6201,,
SVN,Slovenia,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,14.4191,,
SVN,Slovenia,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,21.1668,,
SVN,Slovenia,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,7.6934,,
SVN,Slovenia,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,T,Total,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,F,Women,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L0T2,Below upper secondary education,M,Men,Y45T64,45-64 years,A,Active,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,SE,SE,2014,2014,,c,Data below the publication limit
SVN,Slovenia,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,7.4919,,
SVN,Slovenia,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,10.0077,,
SVN,Slovenia,L3T4,Upper secondary and post-secondary non-tertiary education,M,Men,Y45T64,45-64 years,E,Employed,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,5.8319,,
SVN,Slovenia,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,9.2375,,
SVN,Slovenia,L3T4,Upper secondary and post-secondary non-tertiary education,F,Women,Y45T64,45-64 years,T,Total,PIAAC_PERC_DEPRESSED,Percentage of adults who report having depression,VALUE,Value,2014,2014,10.2052,,
